Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure ID,Measure Name,Score,Sample,Location
43005F,SIOUX FALLS VA MEDICAL CENTER,2501 WEST 22ND STREET,SIOUX FALLS,SD,57117,MINNEHAHA,(605) 336-3230,HBIPS-3,Hours of seclusion,0,1411,
33015F,VA HUDSON VALLEY HEALTHCARE SYSTEM,2094 ALBANY POST ROAD,MONTROSE,NY,10548,WESTCHESTER,(914) 737-4400,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,86,169,POINT (-73.9261 41.244518)
50030F,SEATTLE VA MEDICAL CENTER (VA PUGET SOUND HEALTHCARE SYSTEM),1660 S. COLUMBIAN WAY,SEATTLE,WA,98108,KING,(206) 764-2299,HBIPS-3,Hours of seclusion,0,6050,POINT (-122.31103200000001 47.561986)
18006F,LOUISVILLE VA MEDICAL CENTER,800 ZORN AVENUE,LOUISVILLE,KY,40206,JEFFERSON,(502) 287-4000,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-85.694074 38.270722)
25042F,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,BILOXI,MS,39531,HARRISON,(228) 523-5000,TOB_2,Tobacco Use Treatment Provided or Offered,88,222,POINT (-88.946928 30.410716000000004)
44017F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM - MURFREESBORO,3400 LEBANON PIKE,MURFREESBORO,TN,37129,RUTHERFORD,(615) 867-6000,HBIPS-2,Hours of physical-restraint use,0,0,POINT (-86.383787 35.910519)
23009F,SAGINAW VA MEDICAL CENTER,1500 WEISS STREET,SAGINAW,MI,48602,SAGINAW,(989) 497-2500,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,84,50,POINT (-83.960989 43.443673)
36003F,CINCINNATI VA MEDICAL CENTER,3200 VINE STREET,CINCINNATI,OH,45220,HAMILTON,(513) 861-3100,SUB_2,Alcohol use brief intervention provided or offered,73,101,POINT (-84.509485 39.137762)
35002F,FARGO VA MEDICAL CENTER,2101 ELM STREET,FARGO,ND,58102,CASS,(701) 232-3241,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-96.776868 46.906445)
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,(909) 825-7084,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,62,190,POINT (-117.252416 34.050282)
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,(254) 778-4811,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-97.349105 31.077985000000005)
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,(618) 997-5311,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,88,43,POINT (-88.95721800000001 37.729791)
52003F,MILWAUKEE VA MEDICAL CENTER,5000 W. NATIONAL AVENUE,MILWAUKEE,WI,53295,MILWAUKEE,(414) 384-2000,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-87.976053 43.019558)
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,RAPIDES,(318) 473-0010,TOB_2,Tobacco Use Treatment Provided or Offered,90,307,POINT (-92.434224 31.354985)
10064F,MIAMI VA MEDICAL CENTER,1201 N W 16TH STREET,MIAMI,FL,33125,MIAMI-DADE,(305) 324-4455,HBIPS-3,Hours of seclusion,0,6671,POINT (-80.215294 25.790451)
20003F,TOGUS VA MEDICAL CENTER,1 VA CENTER,AUGUSTA,ME,4330,KENNEBEC,(207) 623-8411,HBIPS-2,Hours of physical-restraint use,0,3812,POINT (-69.703621 44.280377)
39012F,VA PITTSBURGH HEALTHCARE SYSTEM - UNIV DR,UNIVERSITY DRIVE,PITTSBURGH,PA,15240,ALLEGHENY,(412) 688-6100,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,
49011F,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,SALEM,VA,24153,SALEM CITY,(540) 982-2463,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,75,20,POINT (-80.02160400000001 37.276804)
32005F,VA NEW MEXICO HEALTHCARE SYSTEM,1501 SAN PEDRO DRIVE SE,ALBUQUERQUE,NM,87108,BERNALILLO,(505) 256-2889,SUB_2,Alcohol use brief intervention provided or offered,83,96,POINT (-106.577661 35.054456)
21020F,VA MARYLAND HEALTHCARE SYSTEM - BALTIMORE,10 NORTH GREENE STREET,BALTIMORE,MD,21201,BALTIMORE CITY,(410) 605-7016,SUB_2,Alcohol use brief intervention provided or offered,98,103,POINT (-76.623709 39.289736)
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,(702) 791-9024,HBIPS-2,Hours of physical-restraint use,0,6266,POINT (-115.094049 36.284964)
26023F,COLUMBIA MO VA MEDICAL CENTER,800 HOSPITAL DR,COLUMBIA,MO,65201,BOONE,(573) 814-6000,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-92.327558 38.9376)
04009F,FAYETTEVILLE AR VA MEDICAL CENTER,1100 N. COLLEGE AVENUE,FAYETTEVILLE,AR,72703,WASHINGTON,(479) 444-5058,HBIPS-2,Hours of physical-restraint use,0,3744,POINT (-94.157097 36.077232)
11029F,DECATUR (ATLANTA) VA MEDICAL CENTER,1670 CLAIRMONT ROAD,DECATUR,GA,30033,DE KALB,(404) 321-6111,HBIPS-2,Hours of physical-restraint use,0,11569,POINT (-84.310504 33.802903)
17006F,VA EASTERN KANSAS HEALTHCARE SYSTEM - LEAVENWORTH,4101 S. 4TH STREET,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 682-2000,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,0,0,POINT (-94.899907 39.278152)
10063F,TAMPA VA MEDICAL CENTER,13000 BRUCE B DOWNS BLVD.,TAMPA,FL,33612,HILLSBOROUGH,(813) 972-2000,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-82.426154 28.064695)
03033F,VA NORTHERN ARIZONA HEALTHCARE SYSTEM,500 HIGHWAY 89 NORTH,PRESCOTT,AZ,86313,YAVAPAI,(928) 445-4860,HBIPS-2,Hours of physical-restraint use,0,0,POINT (-112.452652 34.554604)
05025F,FRESNO VA MEDICAL CENTER (VA CENTRAL CALIFORNIA HEALTHCARE SYSTEM),2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,(559) 228-5338,SUB_2,Alcohol use brief intervention provided or offered,99,70,POINT (-119.780173 36.772278)
53005F,SHERIDAN VA MEDICAL CENTER,1898 FORT ROAD,SHERIDAN,WY,82801,SHERIDAN,(307) 672-1675,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-106.988868 44.829532)
26009F,ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER,915 NORTH GRAND,ST. LOUIS,MO,63106,ST. LOUIS,(314) 652-4100,SUB_2,Alcohol use brief intervention provided or offered,63,119,POINT (-90.229852 38.641448)
13003F,BOISE VA MEDICAL CENTER,500 W. FORT STREET,BOISE,ID,83702,ADA,(208) 422-1000,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,71,73,POINT (-116.194686 43.619026)
11031F,DUBLIN VA MEDICAL CENTER,1826 VETERANS BOULEVARD,DUBLIN,GA,31021,LAURENS,(478) 277-2701,SUB_2,Alcohol use brief intervention provided or offered,45,29,POINT (-82.943102 32.539309)
03012F,PHOENIX VA MEDICAL CENTER,650 E. INDIAN SCHOOL ROAD,PHOENIX,AZ,85012,MARICOPA,(602) 222-6444,HBIPS-3,Hours of seclusion,0,11402,POINT (-112.066121 33.494745)
28006F,OMAHA VA MEDICAL CENTER (VA NEBRASKA WESTERN IOWA HEALTHCARE SYSTEM),4101 WOOLWORTH AVENUE,OMAHA,NE,68105,DOUGLAS,(402) 346-8800,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-95.974488 41.245158)
51005F,MARTINSBURG VA MEDICAL CENTER,510 BUTLER AVE.,MARTINSBURG,WV,25405,BERKELEY,(304) 263-0811,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,69,121,POINT (-77.914109 39.415543)
18006F,LOUISVILLE VA MEDICAL CENTER,800 ZORN AVENUE,LOUISVILLE,KY,40206,JEFFERSON,(502) 287-4000,SUB_2,Alcohol use brief intervention provided or offered,78,126,POINT (-85.694074 38.270722)
24003F,MINNEAPOLIS VA MEDICAL CENTER,ONE VETERANS DRIVE,MINNEAPOLIS,MN,55417,HENNEPIN,(612) 725-2000,HBIPS-3,Hours of seclusion,0,6675,
39005F,ERIE VA MEDICAL CENTER,135 EAST 38TH STREET,ERIE,PA,16504,ERIE,(814) 860-2576,SUB_2,Alcohol use brief intervention provided or offered,72,29,POINT (-80.064715 42.102954)
47001F,WHITE RIVER JCT VA MEDICAL CENTER,163 VETERANS DRIVE,WHITE RIVER JUNCTION,VT,5009,WINDSOR,(802) 295-9363,SUB_2,Alcohol use brief intervention provided or offered,80,108,POINT (-72.34186 43.645876)
37012F,MUSKOGEE VA MEDICAL CENTER,1011 HONOR HEIGHTS DRIVE,MUSKOGEE,OK,74401,MUSKOGEE,(918) 577-3000,HBIPS-2,Hours of physical-restraint use,0,4141,POINT (-95.413756 35.765237)
20003F,TOGUS VA MEDICAL CENTER,1 VA CENTER,AUGUSTA,ME,4330,KENNEBEC,(207) 623-8411,TOB_2,Tobacco Use Treatment Provided or Offered,95,131,POINT (-69.703621 44.280377)
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,(618) 997-5311,HBIPS-2,Hours of physical-restraint use,0,0,POINT (-88.95721800000001 37.729791)
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,(413) 584-4040,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-72.689068 42.348903)
06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,(970) 244-1329,TOB_2,Tobacco Use Treatment Provided or Offered,91,121,POINT (-108.54079 39.077321)
15004F,VA N. INDIANA HEALTHCARE SYSTEM - MARION,1700 E. 38TH STREET,MARION,IN,46953,GRANT,(765) 674-3321,TOB_2,Tobacco Use Treatment Provided or Offered,99,200,POINT (-85.637229 40.523747)
16003F,VA CENTRAL IOWA HEALTHCARE SYSTEM,3600 30TH STREET,DES MOINES,IA,50310,POLK,(515) 699-5999,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,92,13,POINT (-93.658733 41.627753)
01014F,BIRMINGHAM VA MEDICAL CENTER,700 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,(205) 933-4515,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,85,79,POINT (-86.800922 33.504722)
19048F,OVERTON BROOKS VA MEDICAL CENTER (SHREVEPORT),510 EAST STONER AVENUE,SHREVEPORT,LA,71101,CADDO,(318) 424-6037,HBIPS-2,Hours of physical-restraint use,0,3091,POINT (-93.722414 32.499989)
10009F,BAY PINES VA MEDICAL CENTER,10000 BAY PINES BLVD.,BAY PINES,FL,33744,PINELLAS,(727) 398-6661,HBIPS-2,Hours of physical-restraint use,0,10196,POINT (-82.776924 27.813872)
52003F,MILWAUKEE VA MEDICAL CENTER,5000 W. NATIONAL AVENUE,MILWAUKEE,WI,53295,MILWAUKEE,(414) 384-2000,SUB_2,Alcohol use brief intervention provided or offered,98,152,POINT (-87.976053 43.019558)
10015F,VA NORTH FLORIDA/SOUTH GEORGIA HEALTHCARE SYSTEM - LAKE CITY,619 SOUTH MARION AVENUE,LAKE CITY,FL,32025,COLUMBIA,(386) 755-3016,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,0,0,POINT (-82.636981 30.181828999999997)
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,(906) 774-3300,TOB_2,Tobacco Use Treatment Provided or Offered,100,84,POINT (-88.061578 45.81147800000001)
33024F,SYRACUSE VA MEDICAL CENTER,800 IRVING AVE.,SYRACUSE,NY,13210,ONONDAGA,(315) 425-4400,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-76.13815100000001 43.038832)
17008F,WICHITA VA MEDICAL CENTER,5500 E. KELLOG,WICHITA,KS,67218,SEDGWICK,(316) 685-2221,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,85,75,
23012F,BATTLE CREEK VA MEDICAL CENTER,5500 ARMSTRONG RD.,BATTLE CREEK,MI,49037,CALHOUN,(269) 966-5600,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,94,219,POINT (-85.297885 42.340162)
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,(909) 825-7084,HBIPS-3,Hours of seclusion,0,8456,POINT (-117.252416 34.050282)
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,(608) 256-1901,SUB_2,Alcohol use brief intervention provided or offered,85,116,POINT (-89.433629 43.074477)
14003F,JESSE BROWN VA MEDICAL CENTER - VA CHICAGO HEALTHCARE SYSTEM,820 S DAMEN STREET,CHICAGO,IL,60612,COOK,(312) 569-8387,SUB_2,Alcohol use brief intervention provided or offered,41,111,POINT (-87.676429 41.870597)
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,(702) 791-9024,TOB_2,Tobacco Use Treatment Provided or Offered,88,226,POINT (-115.094049 36.284964)
33015F,VA HUDSON VALLEY HEALTHCARE SYSTEM,2094 ALBANY POST ROAD,MONTROSE,NY,10548,WESTCHESTER,(914) 737-4400,HBIPS-2,Hours of physical-restraint use,0,7366,POINT (-73.9261 41.244518)
50030F,SEATTLE VA MEDICAL CENTER (VA PUGET SOUND HEALTHCARE SYSTEM),1660 S. COLUMBIAN WAY,SEATTLE,WA,98108,KING,(206) 764-2299,TOB_2,Tobacco Use Treatment Provided or Offered,71,222,POINT (-122.31103200000001 47.561986)
43003F,VA BLACK HILLS HEALTHCARE SYSTEM - HOT SPRINGS,500 NORTH 5TH STREET,HOT SPRINGS,SD,57747,FALL RIVER,(605) 745-2000,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,0,0,POINT (-103.474309 43.436405)
26007F,POPLAR BLUFF VA MEDICAL CENTER,1500 N. WESTWOOD BLVD.,POPLAR BLUFF,MO,63901,BUTLER,(573) 686-4151,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,82,17,POINT (-90.417899 36.771441)
40003F,SAN JUAN VA MEDICAL CENTER,10 CALLE CASIA,SAN JUAN,PR,921,SAN JUAN,(800) 449-8729,TOB_2,Tobacco Use Treatment Provided or Offered,88,92,POINT (-66.080443 18.391963)
34036F,ASHEVILLE-OTEEN VA MEDICAL CENTER,1100 TUNNEL ROAD,ASHEVILLE,NC,28805,BUNCOMBE,(828) 298-7911,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,78,171,POINT (-82.485056 35.587106)
45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,POTTER,(806) 355-9703,HBIPS-2,Hours of physical-restraint use,0,0,POINT (-101.905207 35.203175)
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,(210) 617-5300,HBIPS-2,Hours of physical-restraint use,0,6594,POINT (-98.578929 29.506888)
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCISCO,(415) 221-4810,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,51,90,POINT (-122.503917 37.781135)
52002F,TOMAH VA MEDICAL CENTER,500 EAST VETERANS STREET,TOMAH,WI,54660,MONROE,(608) 372-3971,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,88,193,POINT (-90.49392 44.001108)
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,RAPIDES,(318) 473-0010,HBIPS-3,Hours of seclusion,0.22,8209,POINT (-92.434224 31.354985)
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND CLARK,(406) 447-7900,HBIPS-3,Hours of seclusion,0,0,POINT (-112.10197000000001 46.61772)
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,(816) 861-4700,TOB_2,Tobacco Use Treatment Provided or Offered,99,273,POINT (-94.52786 39.067263)
39013F,WILKES BARRE VA MEDICAL CENTER,1111 EAST END BOULEVARD,WILKES-BARRE,PA,18711,LUZERNE,(570) 824-3521,HBIPS-2,Hours of physical-restraint use,0,2534,POINT (-75.83691000000002 41.248299)
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,(801) 584-1211,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-111.84137500000001 40.758438)
49006F,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,VA,23667,HAMPTON CITY,(757) 722-9961,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-76.33085500000001 37.018442)
33012F,UPSTATE NEW YORK VA HEALTHCARE SYSTEM (WESTERN NY VA HEALTHCARE SYSTEM),3495 BAILEY AVENUE,BUFFALO,NY,14215,ERIE,(716) 862-3611,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-78.81373 42.95121400000001)
22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,150 S. HUNTINGTON AVENUE,JAMAICA PLAIN,MA,2130,SUFFOLK,(617) 232-9500,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,67,21,POINT (-71.111145 42.327022)
37014F,OKLAHOMA CITY VA MEDICAL CENTER,921 NE 13TH STREET,OKLAHOMA CITY,OK,73104,OKLAHOMA,(405) 270-0501,TOB_2,Tobacco Use Treatment Provided or Offered,89,244,POINT (-97.495568 35.482408)
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,89502,WASHOE,(775) 328-1263,HBIPS-3,Hours of seclusion,0,4332,POINT (-119.798481 39.516208)
39004F,COATESVILLE VA MEDICAL CENTER,1400 BLACK HORSE HILL ROAD,COATESVILLE,PA,19320,CHESTER,(610) 384-7711,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-75.799094 39.999488)
34036F,ASHEVILLE-OTEEN VA MEDICAL CENTER,1100 TUNNEL ROAD,ASHEVILLE,NC,28805,BUNCOMBE,(828) 298-7911,HBIPS-2,Hours of physical-restraint use,0,5211,POINT (-82.485056 35.587106)
42011F,COLUMBIA SC VA MEDICAL CENTER,6439 GARNERS FERRY ROAD,COLUMBIA,SC,29209,RICHLAND,(803) 695-7980,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-80.960977 33.979149)
33011F,BATH VA MEDICAL CENTER,76 VETERANS AVE.,BATH,NY,14810,STEUBEN,(607) 664-4000,SUB_2,Alcohol use brief intervention provided or offered,99,132,POINT (-77.344933 42.34328)
45090F,SAN ANTONIO VA MEDICAL CENTER (VA SOUTH TEXAS HEALTHCARE SYSTEM),7400 MERTON MINTER BLVD.,SAN ANTONIO,TX,78229,BEXAR,(210) 617-5300,SUB_2,Alcohol use brief intervention provided or offered,84,130,POINT (-98.578929 29.506888)
10009F,BAY PINES VA MEDICAL CENTER,10000 BAY PINES BLVD.,BAY PINES,FL,33744,PINELLAS,(727) 398-6661,TOB_2,Tobacco Use Treatment Provided or Offered,73,252,POINT (-82.776924 27.813872)
04010F,VA CENTRAL AR. VETERANS HEALTHCARE SYSTEM LR,4300 WEST SEVENTH STREET,LITTLE ROCK,AR,72205,PULASKI,(501) 257-1000,TOB_2,Tobacco Use Treatment Provided or Offered,95,301,POINT (-92.320904 34.744875)
01021F,TUSCALOOSA VA MEDICAL CENTER,3701 LOOP ROAD EAST,TUSCALOOSA,AL,35404,TUSCALOOSA,(205) 554-2000,SUB_2,Alcohol use brief intervention provided or offered,95,129,POINT (-87.48930600000001 33.192627)
10099F,ORLANDO VA MEDICAL CENTER,13800 VETERANS WAY,ORLANDO,FL,32827,ORANGE,(407) 631-1000,HBIPS-3,Hours of seclusion,0,0,POINT (-81.276612 28.366629)
14004F,VA ILLIANA HEALTHCARE SYSTEM - DANVILLE,1900 E. MAIN,DANVILLE,IL,61832,VERMILION,(217) 554-3000,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,100,12,POINT (-87.59243 40.131808)
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,(650) 858-3939,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-122.141893 37.402928)
05030F,VA N CALIFORNIA HEALTHCARE SYSTEM,10535 HOSPITAL WAY,MATHER,CA,95655,SACRAMENTO,(800) 382-8387,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-121.29610600000001 38.572349)
11030F,AUGUSTA VA MEDICAL CENTER,1 FREEDOM WAY,AUGUSTA,GA,30904,RICHMOND,(706) 823-2201,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,72,138,POINT (-82.025292 33.468204)
18007F,LEXINGTON VA MEDICAL CENTER,1101 VETERANS DRIVE,LEXINGTON,KY,40502,FAYETTE,(859) 233-4511,HBIPS-3,Hours of seclusion,0,3061,POINT (-84.50609200000001 38.029351)
44018F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM,1310 24TH AVENUE SOUTH,NASHVILLE,TN,37212,DAVIDSON,(615) 327-5332,HBIPS-3,Hours of seclusion,0,11324,POINT (-86.804989 36.14091)
31001F,VA NEW JERSEY HEALTH CARE SYSTEM,385 TREMONT AVENUE,EAST ORANGE,NJ,7018,ESSEX,(973) 676-1000,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,74,136,POINT (-74.234193 40.753827)
33020F,VA NEW YORK HARBOR HEALTHCARE SYSTEM - BROOKLYN,800 POLY PLACE,BROOKLYN,NY,11209,KINGS,(718) 836-6600,SUB_2,Alcohol use brief intervention provided or offered,0,0,POINT (-74.02437 40.609461)
24002F,ST CLOUD VA MEDICAL CENTER,4801 VETERANS DRIVE,ST. CLOUD,MN,56303,STEARNS,(320) 252-1670,SUB_2,Alcohol use brief intervention provided or offered,100,204,POINT (-94.21734100000002 45.567582)
39006F,LEBANON VA MEDICAL CENTER,1700 SOUTH LINCOLN AVENUE,LEBANON,PA,17042,LEBANON,(717) 228-5901,HBIPS-3,Hours of seclusion,0,4296,POINT (-76.408065 40.314267)
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCISCO,(415) 221-4810,HBIPS-2,Hours of physical-restraint use,0,3286,POINT (-122.503917 37.781135)
07003F,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,6516,NEW HAVEN,(203) 932-5711,SUB_2,Alcohol use brief intervention provided or offered,76,59,POINT (-72.957522 41.284944)
17005F,COLMERY-O'NEIL VA MEDICAL CENTER,2200 SW GAGE BOULEVARD,TOPEKA,KS,66622,SHAWNEE,(913) 682-2000,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-95.724956 39.027448)
15002F,VA N. INDIANA HEALTHCARE SYSTEM - FT. WAYNE,2121 LAKE AVENUE,FORT WAYNE,IN,46805,ALLEN,(260) 426-5431,TOB_2,Tobacco Use Treatment Provided or Offered,0,0,POINT (-85.108483 41.089772)
22001F,BEDFORD VA MEDICAL CENTER,200 SPRINGS ROAD,BEDFORD,MA,1730,MIDDLESEX,(781) 275-7500,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,85,414,POINT (-71.273272 42.506248)
33017F,VA NEW YORK HARBOR HEALTHCARE SYSTEM - NY DIV.,423 EAST 23RD STREET,NEW YORK,NY,10010,NEW YORK,(212) 686-7500,HBIPS-2,Hours of physical-restraint use,0,13342,POINT (-73.977119 40.736288)
52003F,MILWAUKEE VA MEDICAL CENTER,5000 W. NATIONAL AVENUE,MILWAUKEE,WI,53295,MILWAUKEE,(414) 384-2000,TOB_2,Tobacco Use Treatment Provided or Offered,78,276,POINT (-87.976053 43.019558)
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,(906) 774-3300,HBIPS-3,Hours of seclusion,0,0,POINT (-88.061578 45.81147800000001)
09002F,WASHINGTON DC VA MEDICAL CENTER,50 IRVING STREET N.W.,WASHINGTON,DC,20422,THE DISTRICT,(202) 745-8000,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-77.01030600000001 38.928884)
33014F,VA HUDSON VALLEY HEALTHCARE SYSTEM - CASTLE POINT,41 CASTLE POINT ROAD,WAPPINGERS FALLS,NY,12590,DUTCHESS,(845) 831-2000,HBIPS-3,Hours of seclusion,0,0,POINT (-73.96222 41.540469)
23012F,BATTLE CREEK VA MEDICAL CENTER,5500 ARMSTRONG RD.,BATTLE CREEK,MI,49037,CALHOUN,(269) 966-5600,HBIPS-2,Hours of physical-restraint use,0.09,12683,POINT (-85.297885 42.340162)
05127F,LOMA LINDA VA MEDICAL CENTER,11201 BENTON STREET,LOMA LINDA,CA,92357,SAN BERNARDINO,(909) 825-7084,TOB_2,Tobacco Use Treatment Provided or Offered,57,207,POINT (-117.252416 34.050282)
21010F,VA MARYLAND HEALTHCARE SYSTEM - PERRY POINT,VA MEDICAL CENTER,PERRY POINT,MD,21902,CECIL,(410) 642-2411,SUB_2,Alcohol use brief intervention provided or offered,0,0,
43002F,VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE,113 COMANCHE ROAD,FORT MEADE,SD,57741,MEADE,(605) 347-2511,TOB_2,Tobacco Use Treatment Provided or Offered,94,160,POINT (-103.478243 44.412816)
36001F,CLEVELAND-WADE PARK VA MEDICAL CENTER,10701 EAST BLVD,CLEVELAND,OH,44106,CUYAHOGA,(216) 791-3800,SUB_2,Alcohol use brief intervention provided or offered,35,62,POINT (-81.613526 41.51251)
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,(618) 997-5311,TOB_2,Tobacco Use Treatment Provided or Offered,98,115,POINT (-88.95721800000001 37.729791)
51003F,CLARKSBURG VA MEDICAL CENTER,1 MEDICAL CENTER DRIVE,CLARKSBURG,WV,26301,HARRISON,(304) 623-3461,HBIPS-3,Hours of seclusion,0,1976,
